Engine Capacity,Cylinders,Drive Type,Fuel Tank Capacity,Fuel Economy,Fuel Type,Horsepower,Torque,Transmission,Top Speed,Seating Capacity,Acceleration,Length,Width,Height,Wheelbase,Trunk Capacity,name,price,currency,Country
4.8,6,1,135.0,16.7,0,280,451.0,1,190,7,9.9,5.08,1.94,1.855,2.97,668.0,Nissan Patrol Safari 2021 Safari M/T,173500.0,2,2
5.7,8,2,70.0,12.4,0,370,536.0,0,250,5,5.6,5.04,1.905,1.48,3.052,455.0,Dodge Charger 2021 5.7L R/T,149900.0,2,2
5.7,8,2,70.0,15.5,0,375,555.0,0,250,5,5.6,5.04,1.905,1.48,3.052,455.0,Dodge Charger 2021 5.7L Daytona 392,159900.0,2,2
5.7,8,2,70.0,12.4,0,370,536.0,0,250,5,5.6,5.04,1.905,1.48,3.052,455.0,Dodge Charger 2021 5.7L R/T Highline ,169900.0,2,2
2.0,4,0,44.0,5.7,0,231,350.0,0,246,4,6.1,3.874,1.727,1.414,2.495,211.0,Mini Hatch 2021 John Cooper Works (3-Door),195000.0,2,2
1.5,3,2,52.0,5.5,0,136,220.0,0,210,4,8.9,4.432,1.984,1.418,2.69,390.0,BMW 2 Series Coupe 2021 218i,175000.0,2,2
2.0,4,2,41.0,5.6,0,211,350.0,0,250,5,6.6,4.686,1.81,1.442,2.84,481.0,Mercedes-Benz C-Class 2021 C 250,177000.0,2,2
3.5,6,1,72.0,10.7,0,296,370.0,0,200,5,7.5,4.89,1.895,1.69,2.79,453.0,Lexus RX 2021 350 Premier,178000.0,2,2
2.0,4,1,58.0,6.3,0,252,370.0,0,250,5,5.8,4.726,1.842,1.427,2.82,480.0,Audi A4 2021 45 TFSI quattro Design (252 HP),178000.0,2,2
2.0,4,1,58.0,6.3,0,252,370.0,0,250,5,5.8,4.726,1.842,1.427,2.82,480.0,Audi A4 2021 45 TFSI quattro Sport (252 HP),178000.0,2,2
3.0,6,1,90.0,9.9,0,400,550.0,0,208,5,6.1,5.018,2.008,1.965,3.022,1075.0,Land Rover Defender 2021 110 HSE (P400),262300.0,2,2
5.7,8,2,70.0,12.4,0,375,555.0,0,250,5,5.4,5.027,1.923,1.46,2.95,459.0,Dodge Challenger 2021 5.7L R/T Plus,173000.0,2,2
2.0,4,2,52.0,6.5,0,218,310.0,0,243,5,6.2,4.329,1.984,1.44,2.69,360.0,BMW 1 Series 2021 125i,179000.0,2,2
3.7,6,0,72.0,11.2,0,304,375.0,0,205,5,7.9,5.222,2.172,1.565,2.868,544.0,Lincoln MKS 2021 3.7 FWD,179000.0,2,2
2.0,4,1,60.0,9.8,0,235,350.0,0,200,5,7.2,4.63,1.845,1.63,2.66,500.0,Lexus NX 2021 300 F Sport Platinum ,179000.0,2,2
2.0,4,1,60.0,9.8,0,235,350.0,0,200,5,7.2,4.63,1.845,1.63,2.66,500.0,Lexus NX 2021 300 F Sport Platinum ,179000.0,2,2
4.8,6,1,135.0,17.2,0,280,451.0,0,190,7,10.8,5.08,1.94,1.855,2.97,668.0,Nissan Patrol Safari 2021 Safari A/T ,179500.0,2,2
3.5,6,1,74.0,10.2,0,295,350.0,0,195,7,7.9,5.092,1.96,1.813,2.9,447.0,Infiniti QX60 2021 3.5L Luxe ,180000.0,2,2
2.0,4,2,74.0,6.8,0,250,365.0,0,244,5,6.6,4.954,2.091,1.457,2.96,540.0,Jaguar XF 2021 2.0T Pure (250 PS),185400.0,2,2
2.0,4,2,74.0,6.8,0,250,365.0,0,244,5,6.6,4.954,2.091,1.457,2.96,540.0,Jaguar XF 2021 2.0T Prestige (250 PS),197300.0,2,2
2.0,4,2,74.0,6.8,0,247,365.0,0,244,5,6.6,4.954,2.091,1.457,2.96,540.0,Jaguar XF 2021 2.0T Portfolio (250 PS),230900.0,2,2
2.0,4,2,74.0,6.8,0,250,365.0,0,244,5,6.6,4.954,2.091,1.457,2.96,540.0,Jaguar XF 2021 2.0T R-Sport (250 PS),208500.0,2,2
4.0,6,1,140.0,11.8,0,275,395.0,0,200,8,11.5,5.165,1.995,1.94,3.075,550.0,Nissan Patrol 2021 4.0L XE ,203000.0,2,2
2.0,4,2,50.0,5.9,0,204,300.0,0,245,4,7.1,4.686,1.81,1.405,2.84,400.0,Mercedes-Benz C-Class Coupe 2021 C 200,181000.0,2,2
2.0,4,2,60.0,6.4,0,245,350.0,0,250,5,5.9,4.624,2.03,1.429,2.81,368.0,BMW 3 Series 2021 328i,181000.0,2,2
5.3,8,1,136.0,13.4,0,355,518.0,0,172,6,9.0,6.128,2.063,1.915,3.987,1727.0,Chevrolet Silverado 2021 5.3 V8 Trail Boss,145200.0,2,2
1.8,4,2,60.0,6.8,0,184,270.0,0,240,2,7.3,4.134,2.006,1.301,2.43,335.0,Mercedes-Benz SLK-Class 2021 SLK 200,182000.0,2,2
2.0,4,2,55.0,6.8,0,156,240.0,0,220,2,8.1,4.239,1.951,1.291,2.496,310.0,BMW Z4 Roadster 2021 sDrive18i,185000.0,2,2
2.0,4,1,58.0,6.3,0,252,370.0,0,250,5,5.8,4.733,1.843,1.386,2.824,480.0,Audi A5 Sportback 2021 45 TFSI Sport quattro (252 HP),185000.0,2,2
2.0,4,1,50.0,7.7,0,306,450.0,0,250,5,4.9,4.253,1.8,1.441,2.67,360.0,Mini Clubman 2021 John Cooper Works ALL4,209000.0,2,2
2.0,4,0,48.0,5.9,0,192,280.0,0,228,5,7.1,4.253,1.8,1.441,2.67,360.0,Mini Clubman 2021 Cooper S,173000.0,2,2
4.8,6,1,135.0,17.2,0,280,451.0,0,190,7,10.8,5.08,1.94,1.855,2.97,668.0,Nissan Patrol Safari 2021 4.8L A/T (Basic),186000.0,2,2
2.0,4,0,54.0,5.4,0,190,320.0,0,240,4,7.3,4.673,1.846,1.371,2.764,465.0,Audi A5 Coupe 2021 40 TFSI Design (190 HP) ,186000.0,2,2
2.0,4,0,54.0,5.4,0,190,320.0,0,240,4,7.3,4.673,1.846,1.371,2.764,465.0,Audi A5 Coupe 2021 40 TFSI Sport (190 HP),186000.0,2,2
2.0,4,0,50.0,6.3,0,230,370.0,0,250,2,5.9,4.177,1.966,1.353,2.505,305.0,Audi TT 2021 45 TFSI (230 HP),186000.0,2,2
4.0,6,1,150.0,13.0,0,271,381.0,0,200,7,9.0,4.99,1.885,1.889,2.79,742.0,Toyota Land Cruiser Prado 2021 4.0L VXR,188000.0,2,2
5.7,8,2,72.0,12.4,0,363,535.0,0,234,5,5.6,5.044,1.905,1.483,3.053,462.0,Chrysler 300C 2021 5.7L V8 Luxury ,170000.0,2,2
3.7,6,2,80.0,12.0,0,330,360.0,0,225,5,5.6,4.945,1.845,1.5,2.9,500.0,Infiniti Q70 2021 3.7L Luxe Proactive ,199000.0,2,2
3.7,6,2,80.0,12.0,0,330,360.0,0,225,5,5.6,4.945,1.845,1.5,2.9,500.0,Infiniti Q70 2021 3.7L Luxe Proactive ,199000.0,2,2
2.0,4,2,52.0,6.1,0,184,270.0,0,226,4,7.7,4.432,1.984,1.413,2.69,280.0,BMW 2 Series Convertible 2021 220i,189000.0,2,2
2.0,4,2,60.0,5.8,0,184,270.0,0,236,4,7.7,4.64,1.825,1.389,2.81,480.0,BMW 4 Series Gran Coupe 2021 420i,189000.0,2,2
2.0,4,2,60.0,5.8,0,184,270.0,0,236,4,7.5,4.64,1.825,1.377,2.81,445.0,BMW 4 Series Coupe 2021 420i,190000.0,2,2
5.3,8,1,136.0,13.4,0,355,518.0,0,180,6,7.8,6.128,2.063,1.945,3.987,1727.0,Chevrolet Silverado 2021 5.3 V8 LTZ,179300.0,2,2
2.0,4,0,55.0,6.7,0,254,350.0,0,230,5,6.8,4.963,2.019,1.443,2.941,382.0,Volvo S90 2021 T5 FWD Momentum,179900.0,2,2
2.0,4,2,50.0,5.9,0,211,350.0,0,240,4,6.8,4.686,1.81,1.405,2.84,400.0,Mercedes-Benz C-Class Coupe 2021 C 250,194000.0,2,2
2.0,4,2,52.0,5.9,0,184,270.0,0,230,4,7.2,4.432,1.984,1.418,2.69,390.0,BMW 2 Series Coupe 2021 220i,194000.0,2,2
3.5,6,1,74.0,10.2,0,295,350.0,0,195,7,7.9,5.094,1.96,1.722,2.9,447.0,Infiniti QX60 2021 3.5L Luxe Sensory ,212000.0,2,2
2.0,4,1,60.0,9.8,0,235,350.0,0,200,5,7.2,4.63,1.845,1.63,2.66,500.0,Lexus NX 2021 300 Platinum,194000.0,2,2
4.0,6,1,150.0,13.0,0,271,381.0,0,200,7,9.0,4.99,1.885,1.889,2.79,742.0,Toyota Land Cruiser Prado 2021 4.0L VXL,195000.0,2,2
2.0,4,1,55.0,6.4,0,230,370.0,0,250,2,5.3,4.177,1.966,1.353,2.505,305.0,Audi TT 2021 45 TFSI quattro (230 HP),195000.0,2,2
2.0,4,1,55.0,6.4,0,230,370.0,0,250,2,5.3,4.177,1.966,1.353,2.505,305.0,Audi TT 2021 45 TFSI quattro (230 HP),195000.0,2,2
5.7,8,1,93.0,13.8,0,360,520.0,0,215,7,7.9,5.11,1.925,1.847,3.043,487.0,Dodge Durango 2021 5.7L R/T (AWD),185900.0,2,2
2.0,4,0,50.0,6.0,0,230,370.0,0,250,2,6.2,4.177,1.966,1.355,2.505,280.0,Audi TT Roadster 2021 45 TFSI (230 HP),196000.0,2,2
2.0,4,2,60.0,6.2,0,245,370.0,0,250,2,5.8,4.133,1.81,1.301,2.43,335.0,Mercedes-Benz SLC 2021 300,196600.0,2,2
1.8,4,0,63.0,6.2,0,170,320.0,0,213,4,8.9,4.626,2.02,1.383,2.751,380.0,Audi A5 Cabriolet 2021 35 TFSI (170 HP),197000.0,2,2
6.6,8,1,136.0,16.8,0,401,629.0,0,180,6,9.0,6.352,2.079,2.027,4.037,1727.0,Chevrolet Silverado 2021 6.6L LT (Heavy Duty),139000.0,2,2
2.0,4,1,68.5,8.0,0,240,340.0,0,200,5,7.6,4.599,2.069,1.724,2.741,981.0,Land Rover Discovery Sport 2021 2.0T HSE (AWD),220100.0,2,2
3.6,6,1,83.0,9.6,0,310,366.0,0,210,7,7.0,4.917,1.915,1.676,2.858,362.0,GMC Acadia Denali 2021 3.6L V6 (AWD),177100.0,2,2
2.0,4,0,51.0,6.0,0,231,350.0,0,238,5,6.6,4.342,2.038,1.586,2.67,468.0,BMW 2 Series Active Tourer 2021 225i,199000.0,2,2
1.8,4,2,60.0,7.3,0,204,310.0,0,244,2,6.5,4.134,2.006,1.301,2.43,335.0,Mercedes-Benz SLK-Class 2021 SLK 300,200000.0,2,2
2.0,4,1,60.0,7.9,0,306,450.0,0,260,5,4.9,4.299,1.822,1.557,2.67,450.0,Mini Countryman 2021 John Cooper Works ALL4,219000.0,2,2
2.0,4,2,60.0,5.8,0,258,400.0,0,250,5,5.8,4.709,1.827,1.442,2.851,480.0,BMW 3 Series 2021 330i,203000.0,2,2
3.5,6,2,80.0,10.7,0,314,375.0,0,230,4,5.9,4.694,1.839,1.395,2.731,295.0,Lexus RC 2021 350 Platinum,210000.0,2,2
2.0,4,1,55.0,6.7,0,230,370.0,0,250,2,5.6,4.177,1.966,1.355,2.505,280.0,Audi TT Roadster 2021 45 TFSI quattro (230 HP),207000.0,2,2
3.5,6,2,66.0,9.0,0,311,375.0,0,235,5,5.7,4.705,1.84,1.435,2.8,480.0,Lexus IS 2021 350 F-Sport Prestige,220000.0,2,2
2.0,4,2,54.0,7.9,0,300,380.0,0,275,2,4.7,4.379,1.801,1.295,2.475,150.0,Porsche 718 2021 Cayman ,223300.0,2,2
3.0,6,1,61.0,8.1,0,272,400.0,0,250,5,6.0,4.712,2.02,1.391,2.81,480.0,Audi A5 Sportback 2021 3.0L (272 HP),208000.0,2,2
3.0,6,1,61.0,8.1,0,272,400.0,0,250,5,6.0,4.712,2.02,1.391,2.81,480.0,Audi A5 Sportback 2021 3.0L (272 HP),208000.0,2,2
2.7,6,2,64.0,8.2,0,275,290.0,1,266,2,5.7,4.38,1.801,1.294,2.475,425.0,Porsche Cayman 2021 Base,208000.0,2,2
3.5,6,2,70.0,7.8,0,350,536.0,0,250,5,5.1,4.8,2.084,1.445,2.85,400.0,Infiniti Q50 2021 3.5L Hybrid Blue Sport,230000.0,2,2
3.5,6,0,70.0,10.0,0,290,346.0,0,173,7,9.0,5.037,2.095,1.777,2.866,595.0,Ford Explorer 2021 3.5L V6 LTD,209000.0,2,2
5.0,8,2,60.0,12.3,0,460,569.0,0,240,4,4.7,4.783,2.08,1.382,2.72,382.0,Ford Mustang 2021 5.0L V8 Fastback GT,209000.0,2,2
2.0,4,1,58.0,6.3,0,252,370.0,0,250,5,5.8,4.733,1.843,1.386,2.824,480.0,Audi A5 Sportback 2021 45 TFSI Design quattro (252 HP),209000.0,2,2
2.0,4,2,50.0,6.8,0,245,350.0,0,250,4,6.1,4.432,1.984,1.413,2.69,280.0,BMW 2 Series Convertible 2021 228i,209000.0,2,2
2.0,4,1,58.0,6.3,0,252,370.0,0,250,4,5.8,4.673,1.846,1.371,2.764,465.0,Audi A5 Coupe 2021 45 TFSI quattro Design (252 HP),210000.0,2,2
2.0,4,1,58.0,6.3,0,252,370.0,0,250,4,5.8,4.673,1.846,1.371,2.764,465.0,Audi A5 Coupe 2021 45 TFSI quattro Sport (252 HP),210000.0,2,2
5.7,8,1,100.0,15.2,0,381,544.0,0,180,8,7.2,5.21,2.03,1.955,3.1,456.0,Toyota Sequoia 2021 5.7L Platinum,210000.0,2,2
2.0,4,2,50.0,4.6,0,275,600.0,0,209,5,6.2,4.686,1.81,1.442,2.84,335.0,Mercedes-Benz C-Class 2021 C 350 e,210000.0,2,2
6.2,8,2,72.0,11.1,0,455,614.0,0,250,4,4.0,4.784,1.897,1.348,2.811,258.0,Chevrolet Camaro Coupe 2021 6.2L SS (A/T),203200.0,2,2
2.0,4,1,66.0,7.3,0,211,350.0,0,222,5,7.3,4.732,1.89,1.602,2.873,500.0,Mercedes-Benz GLC Coupe 2021 250 4MATIC,211500.0,2,2
2.0,4,1,66.0,7.3,0,211,350.0,0,222,5,7.3,4.732,1.89,1.602,2.873,500.0,Mercedes-Benz GLC Coupe 2021 250 4MATIC,211500.0,2,2
3.7,6,1,90.0,10.8,0,329,360.0,0,230,5,6.3,4.865,1.925,1.68,2.885,702.0,Infiniti QX70 2021 3.7L Luxe Sensory ,149000.0,2,2
2.0,4,2,66.0,6.3,0,184,300.0,0,235,4,8.2,4.703,1.786,1.398,2.76,390.0,Mercedes-Benz E-Class Cabriolet 2021 E 200,213000.0,2,2
2.0,4,2,66.0,6.3,0,245,370.0,0,250,4,6.6,4.703,1.786,1.398,2.76,390.0,Mercedes-Benz E-Class Cabriolet 2021 E 300,213000.0,2,2
4.6,8,1,87.0,13.8,0,292,438.0,0,177,7,8.2,4.88,1.885,1.845,2.79,104.0,Lexus GX 2021 460 Premier ,250000.0,2,2
2.0,4,2,60.0,6.7,0,245,350.0,0,250,4,6.1,4.638,2.017,1.389,2.81,480.0,BMW 4 Series Gran Coupe 2021 428i,213000.0,2,2
2.0,4,1,56.0,6.9,0,381,475.0,0,250,5,4.2,4.367,1.78,1.417,2.699,341.0,Mercedes-Benz A 45 AMG 2021 2.0T 4MATIC,213300.0,2,2
2.0,4,1,73.0,7.3,0,272,370.0,0,237,5,6.3,4.753,1.893,1.659,2.808,550.0,Audi Q5 2021 45 TFSI quattro,214000.0,2,2
2.5,5,1,55.0,8.1,0,367,465.0,0,250,5,4.3,4.343,1.8,1.411,2.631,340.0,Audi A3 Sportback 2021 RS3 (367 HP) quattro,215000.0,2,2
4.0,6,1,140.0,11.8,0,275,395.0,0,200,8,11.5,5.165,1.995,1.94,3.075,550.0,Nissan Patrol 2021 4.0L SE T2,230000.0,2,2
3.0,6,1,66.0,7.8,0,333,480.0,0,250,5,5.2,4.686,1.81,1.442,2.84,481.0,Mercedes-Benz C-Class 2021 C 400 4MATIC,216000.0,2,2
2.0,4,1,58.0,6.5,0,252,370.0,0,250,4,6.3,4.673,1.846,1.383,2.765,320.0,Audi A5 Cabriolet 2021 45 TFSI Design quattro (252 HP),216000.0,2,2
2.0,4,2,50.0,6.7,0,184,300.0,0,240,4,7.8,4.826,1.86,1.43,2.873,425.0,Mercedes-Benz E-Class Coupe 2021 E 200,218000.0,2,2
2.0,4,2,50.0,6.7,0,184,300.0,0,240,4,7.8,4.826,1.86,1.43,2.873,425.0,Mercedes-Benz E-Class Coupe 2021 E 200,218000.0,2,2
2.0,4,2,54.0,7.9,0,300,380.0,0,275,2,4.7,4.379,1.801,1.281,2.475,150.0,Porsche 718 2021 Boxster ,235100.0,2,2
2.0,4,2,60.0,6.7,0,245,350.0,0,250,4,5.9,4.638,2.017,1.377,2.81,445.0,BMW 4 Series Coupe 2021 428i,220000.0,2,2
3.5,6,2,59.0,7.0,0,301,370.0,0,250,4,6.0,4.59,2.009,1.391,2.76,331.0,Mercedes-Benz C-Class Coupe 2021 C 350,220000.0,2,2
2.0,4,2,52.0,5.9,0,252,350.0,0,250,4,5.6,4.432,1.984,1.418,2.69,390.0,BMW 2 Series Coupe 2021 230i,223000.0,2,2
1.8,4,2,59.0,6.1,0,211,350.0,0,250,4,7.1,4.698,1.786,1.398,2.761,450.0,Mercedes-Benz E-Class Coupe 2021 E 250,227000.0,2,2
2.0,4,1,63.0,7.4,0,246,365.0,0,217,5,6.8,4.746,2.07,1.693,2.874,650.0,Jaguar F-Pace 2021 2.0T Pure (250 PS),180500.0,2,2
2.0,4,1,63.0,7.4,0,246,365.0,0,217,5,6.8,4.746,2.07,1.693,2.874,650.0,Jaguar F-Pace 2021 2.0T Prestige (250 PS),195700.0,2,2
2.0,4,1,63.0,7.4,0,246,365.0,0,217,5,6.8,4.746,2.07,1.693,2.874,650.0,Jaguar F-Pace 2021 2.0T Portfolio (250 PS),233100.0,2,2
2.0,4,1,63.0,7.4,0,246,365.0,0,217,5,6.8,4.746,2.07,1.693,2.874,650.0,Jaguar F-Pace 2021 2.0T R-Sport (250 PS),205800.0,2,2
2.0,4,1,63.0,7.4,0,246,365.0,0,217,5,6.8,4.746,2.07,1.693,2.874,650.0,Jaguar F-Pace 2021 2.0T R-Sport (250 PS),205800.0,2,2
3.0,6,1,63.0,8.9,0,375,450.0,0,250,5,5.5,4.746,2.07,1.693,2.874,650.0,Jaguar F-Pace 2021 S 3.0L V6 (380 PS),292800.0,2,2
5.0,8,1,63.0,11.7,0,550,680.0,0,283,5,4.3,4.746,2.07,1.693,2.874,650.0,Jaguar F-Pace 2021 5.0L V8 SVR (550 PS),370600.0,2,2
3.5,6,1,72.0,9.0,0,296,370.0,0,200,5,7.7,4.89,1.895,1.69,2.79,553.0,Lexus RX 2021 350 Prestige,228000.0,2,2
3.5,6,2,60.0,7.1,0,306,370.0,0,250,2,5.6,4.134,2.006,1.301,2.43,335.0,Mercedes-Benz SLK-Class 2021 SLK 350,228000.0,2,2
5.0,8,2,60.0,12.3,0,460,569.0,0,240,4,4.7,4.783,2.08,1.382,2.72,382.0,Ford Mustang 2021 5.0L V8 Convertible GT Premium,229000.0,2,2
2.0,4,2,55.0,6.1,0,258,400.0,0,250,2,5.4,4.324,1.864,1.304,2.47,310.0,BMW Z4 Roadster 2021 sDrive30i,230000.0,2,2
3.6,6,1,82.0,10.0,0,310,366.0,0,210,5,7.5,4.813,1.905,1.676,2.857,849.0,Cadillac XT5 2021 3.6L AWD Sport,231000.0,2,2
6.2,8,1,136.0,14.7,0,420,624.0,0,200,5,7.3,6.128,2.063,1.915,3.987,1727.0,Chevrolet Silverado 2021 6.2L V8 High Country ,208700.0,2,2
3.0,4,2,50.0,8.5,0,326,450.0,0,250,4,5.2,4.432,1.984,1.413,2.69,280.0,BMW 2 Series Convertible 2021 m235i,232000.0,2,2
3.5,6,2,66.0,9.8,0,312,380.0,0,238,5,5.9,4.85,1.84,1.455,2.85,521.0,Lexus GS 2021 350 Prestige,220000.0,2,2
3.5,6,2,66.0,9.8,0,312,380.0,0,238,5,5.9,4.85,1.84,1.455,2.85,521.0,Lexus GS 2021 350 Prestige,220000.0,2,2
2.0,4,2,60.0,7.0,0,245,350.0,0,250,4,6.4,4.638,2.017,1.377,2.81,370.0,BMW 4 Series Convertible 2021 428i,233000.0,2,2
3.0,6,2,52.0,8.1,0,326,450.0,0,250,4,5.0,4.432,1.984,1.418,2.69,390.0,BMW 2 Series Coupe 2021 M235i,233000.0,2,2
2.5,4,2,64.0,8.5,0,350,420.0,0,285,2,4.4,4.379,1.801,1.295,2.475,150.0,Porsche 718 2021 Cayman S ,256100.0,2,2
4.0,6,2,64.0,10.8,0,400,420.0,1,293,2,4.5,4.405,1.801,1.276,2.475,150.0,Porsche 718 2021 Cayman GTS 4.0,305900.0,2,2
4.0,6,1,64.0,10.9,0,420,420.0,1,304,2,4.4,4.456,1.801,1.269,2.484,150.0,Porsche 718 2021 GT4 ,356600.0,2,2
4.0,6,2,64.0,10.9,0,420,420.0,1,300,2,4.4,4.43,1.801,1.258,2.484,150.0,Porsche 718 2021 Spider ,350800.0,2,2
3.4,6,2,64.0,9.0,0,325,370.0,1,283,2,5.0,4.38,1.801,1.294,2.475,425.0,Porsche Cayman 2021 S,235100.0,2,2
2.0,4,2,66.0,6.4,0,211,350.0,0,245,4,7.5,4.703,1.786,1.398,2.76,390.0,Mercedes-Benz E-Class Cabriolet 2021 E 250,237000.0,2,2
3.0,6,2,52.0,7.5,0,326,450.0,0,250,5,4.9,4.324,1.984,1.421,2.69,360.0,BMW 1 Series 2021 m135i,239000.0,2,2
5.6,8,2,80.0,11.5,0,402,550.0,0,250,5,4.9,4.945,1.845,1.5,2.9,500.0,Infiniti Q70 2021 5.6L Luxury,240000.0,2,2
3.5,6,1,106.0,14.6,0,365,570.0,0,165,8,9.8,5.293,2.332,1.989,3.023,1540.0,Lincoln Navigator 2021 3.5L Reserve STD,240000.0,2,2
4.0,6,1,140.0,11.8,0,275,395.0,0,200,8,11.5,5.165,1.995,1.94,3.075,550.0,Nissan Patrol 2021 4.0L SE Platinum City ,275000.0,2,2
3.0,6,1,89.0,10.9,0,340,450.0,0,215,7,7.1,4.97,2.073,1.846,2.923,258.0,Land Rover Discovery 2021 3.0L V6 SE (340 HP),257900.0,2,2
3.0,6,1,89.0,10.9,0,340,450.0,0,215,7,7.1,4.97,2.073,1.846,2.923,258.0,Land Rover Discovery 2021 3.0L V6 SE (340 HP),257900.0,2,2
2.0,4,1,89.0,9.0,0,300,400.0,0,201,7,7.9,4.97,2.073,1.846,2.923,258.0,Land Rover Discovery 2021 2.0T SE (300 HP),235200.0,2,2
3.0,6,2,60.0,7.9,0,306,400.0,0,250,5,5.5,4.624,2.03,1.429,2.81,368.0,BMW 3 Series 2021 335i,242000.0,2,2
2.8,6,1,65.0,8.0,0,220,280.0,0,235,5,8.1,4.969,1.911,1.42,2.914,535.0,Audi A7 2021 35 FSI quattro (220 HP),242000.0,2,2
2.0,4,1,56.0,7.3,0,421,500.0,0,250,5,4.0,4.64,1.777,1.432,2.699,470.0,Mercedes-Benz CLA-Class 2021 CLA 45 S AMG 4MATIC+,242000.0,2,2
3.5,6,2,66.0,10.7,0,314,377.0,0,230,4,6.1,4.695,1.84,1.395,2.73,295.0,Lexus RC 2021 350 F Sport ,242000.0,2,2
3.0,6,2,70.0,7.8,0,367,520.0,0,250,2,4.7,4.133,1.81,1.301,2.43,335.0,Mercedes-Benz SLC 2021 43 AMG,244000.0,2,2
3.0,6,1,61.0,7.9,0,354,500.0,0,250,4,4.9,4.626,1.854,1.383,2.751,320.0,Audi A5 Cabriolet 2021 S5 50 TFSI (354 HP),245000.0,2,2
2.5,4,2,64.0,8.5,0,350,420.0,0,285,2,4.4,4.379,1.801,1.28,2.475,150.0,Porsche 718 2021 Boxster S ,267700.0,2,2
2.0,4,1,71.0,7.7,0,254,350.0,0,240,5,7.3,4.95,2.14,1.775,2.985,1868.0,Volvo XC90 2021 2.0T T5 AWD Momentum,239900.0,2,2
2.0,4,1,85.0,8.0,0,252,370.0,0,210,5,7.1,5.052,2.212,1.741,2.994,890.0,Audi Q7 2021 40 TFSI CS quattro (252 HP),247000.0,2,2
2.0,4,1,66.0,5.4,0,245,370.0,0,236,5,6.5,4.732,1.89,1.602,2.873,500.0,Mercedes-Benz GLC Coupe 2021 300 4MATIC,247000.0,2,2
2.0,4,1,66.0,5.4,0,245,370.0,0,236,5,6.5,4.732,1.89,1.602,2.873,500.0,Mercedes-Benz GLC Coupe 2021 300 4MATIC,247000.0,2,2
2.0,4,2,68.0,5.9,0,252,350.0,0,250,5,6.2,4.936,1.868,1.466,2.975,530.0,BMW 5 Series 2021 530i,249000.0,2,2
3.5,6,1,106.0,14.8,0,365,570.0,0,165,8,9.9,5.672,2.332,1.989,3.327,2444.0,Lincoln Navigator 2021 3.5L Reserve (L),250000.0,2,2
3.0,6,2,60.0,6.8,0,326,450.0,0,250,5,5.2,4.633,1.811,1.429,2.81,480.0,BMW 3 Series 2021 340i,251000.0,2,2
2.0,4,0,65.0,5.9,0,252,370.0,0,250,5,6.9,4.974,1.911,1.42,2.914,535.0,Audi A7 2021 40 TFSI (252 HP),251000.0,2,2
2.0,4,2,52.0,6.2,0,252,350.0,0,250,4,5.9,4.432,1.984,1.413,2.69,280.0,BMW 2 Series Convertible 2021 230i,251000.0,2,2
5.6,8,1,140.0,16.7,0,400,560.0,0,200,8,7.3,5.165,1.995,1.94,3.075,668.0,Nissan Patrol 2021 5.6L LE Titanium,309000.0,2,2
5.6,8,1,140.0,16.7,0,400,560.0,0,200,8,7.3,5.165,1.995,1.94,3.075,668.0,Nissan Patrol 2021 5.6L LE T2,279000.0,2,2
5.6,8,1,140.0,16.7,0,400,560.0,0,200,8,7.3,5.165,1.995,1.94,3.075,668.0,Nissan Patrol 2021 5.6L LE T1,239000.0,2,2
3.5,6,2,66.0,10.2,0,311,377.0,0,230,5,5.9,4.88,1.84,1.455,2.85,521.0,Lexus GS 2021 350 Platinum,235000.0,2,2
2.0,4,1,65.0,7.1,0,252,370.0,0,250,5,6.7,4.974,1.911,1.42,2.914,535.0,Audi A7 2021 40 TFSI quattro (252 HP),254000.0,2,2
2.0,4,2,66.0,7.0,0,245,370.0,0,250,4,6.4,4.826,1.86,1.43,2.873,425.0,Mercedes-Benz E-Class Coupe 2021 E 300,257000.0,2,2
3.0,6,2,55.0,9.1,0,306,400.0,0,250,2,5.1,4.244,1.951,1.284,2.496,310.0,BMW Z4 Roadster 2021 sDrive35i,257000.0,2,2
3.0,6,2,60.0,8.3,0,306,400.0,0,250,4,5.5,4.638,2.017,1.389,2.81,480.0,BMW 4 Series Gran Coupe 2021 435i,257000.0,2,2
3.0,6,2,60.0,8.3,0,306,400.0,0,250,4,5.5,4.638,2.017,1.389,2.81,480.0,BMW 4 Series Gran Coupe 2021 435i,257000.0,2,2
3.0,6,1,89.0,10.9,0,340,450.0,0,215,7,7.1,4.97,2.073,1.846,2.923,258.0,Land Rover Discovery 2021 3.0L V6 HSE (340 HP),276400.0,2,2
4.6,8,1,138.0,14.5,0,304,439.0,0,200,8,9.0,5.17,1.98,1.93,2.85,456.0,Toyota Land Cruiser 2021 4.6L GXR GT,259000.0,2,2
3.0,6,1,66.0,8.7,0,367,520.0,0,250,5,4.9,4.656,1.89,1.639,2.873,550.0,Mercedes-Benz GLC-Class 2021 43 AMG 4MATIC,262000.0,2,2
3.0,6,1,55.0,7.4,0,340,500.0,0,250,2,4.5,4.324,1.864,1.304,2.47,310.0,BMW Z4 Roadster 2021 M40i,262000.0,2,2
3.0,6,2,60.0,8.1,0,306,400.0,0,250,4,5.4,4.638,2.017,1.377,2.81,445.0,BMW 4 Series Coupe 2021 435i,265000.0,2,2
